family	subfamily	kind	symbol	cxx_ref	rust_status
Battlefield	BattlefieldWG.cpp	AddSC_definition	AddSC_BF_wintergrasp	src/server/scripts/Battlefield/BattlefieldWG.cpp:1852	missing
Battlefield	battlefield_script_loader.cpp	AddSC_definition	AddSC_BF_wintergrasp	src/server/scripts/Battlefield/battlefield_script_loader.cpp:17	missing
Commands	cs_account.cpp	AddSC_definition	AddSC_account_commandscript	src/server/scripts/Commands/cs_account.cpp:1022	missing
Commands	cs_achievement.cpp	AddSC_definition	AddSC_achievement_commandscript	src/server/scripts/Commands/cs_achievement.cpp:63	missing
Commands	cs_ahbot.cpp	AddSC_definition	AddSC_ahbot_commandscript	src/server/scripts/Commands/cs_ahbot.cpp:204	missing
Commands	cs_arena.cpp	AddSC_definition	AddSC_arena_commandscript	src/server/scripts/Commands/cs_arena.cpp:247	missing
Commands	cs_ban.cpp	AddSC_definition	AddSC_ban_commandscript	src/server/scripts/Commands/cs_ban.cpp:761	missing
Commands	cs_battlenet_account.cpp	AddSC_definition	AddSC_battlenet_account_commandscript	src/server/scripts/Commands/cs_battlenet_account.cpp:386	missing
Commands	cs_bf.cpp	AddSC_definition	AddSC_bf_commandscript	src/server/scripts/Commands/cs_bf.cpp:137	missing
Commands	cs_cast.cpp	AddSC_definition	AddSC_cast_commandscript	src/server/scripts/Commands/cs_cast.cpp:224	missing
Commands	cs_character.cpp	AddSC_definition	AddSC_character_commandscript	src/server/scripts/Commands/cs_character.cpp:964	missing
Commands	cs_cheat.cpp	AddSC_definition	AddSC_cheat_commandscript	src/server/scripts/Commands/cs_cheat.cpp:250	missing
Commands	cs_debug.cpp	AddSC_definition	AddSC_debug_commandscript	src/server/scripts/Commands/cs_debug.cpp:1795	missing
Commands	cs_deserter.cpp	AddSC_definition	AddSC_deserter_commandscript	src/server/scripts/Commands/cs_deserter.cpp:183	missing
Commands	cs_disable.cpp	AddSC_definition	AddSC_disable_commandscript	src/server/scripts/Commands/cs_disable.cpp:350	missing
Commands	cs_event.cpp	AddSC_definition	AddSC_event_commandscript	src/server/scripts/Commands/cs_event.cpp:186	missing
Commands	cs_gm.cpp	AddSC_definition	AddSC_gm_commandscript	src/server/scripts/Commands/cs_gm.cpp:242	missing
Commands	cs_go.cpp	AddSC_definition	AddSC_go_commandscript	src/server/scripts/Commands/cs_go.cpp:619	missing
Commands	cs_gobject.cpp	AddSC_definition	AddSC_gobject_commandscript	src/server/scripts/Commands/cs_gobject.cpp:632	missing
Commands	cs_group.cpp	AddSC_definition	AddSC_group_commandscript	src/server/scripts/Commands/cs_group.cpp:527	missing
Commands	cs_guild.cpp	AddSC_definition	AddSC_guild_commandscript	src/server/scripts/Commands/cs_guild.cpp:305	missing
Commands	cs_honor.cpp	AddSC_definition	AddSC_honor_commandscript	src/server/scripts/Commands/cs_honor.cpp:116	missing
Commands	cs_instance.cpp	AddSC_definition	AddSC_instance_commandscript	src/server/scripts/Commands/cs_instance.cpp:265	missing
Commands	cs_learn.cpp	AddSC_definition	AddSC_learn_commandscript	src/server/scripts/Commands/cs_learn.cpp:477	missing
Commands	cs_lfg.cpp	AddSC_definition	AddSC_lfg_commandscript	src/server/scripts/Commands/cs_lfg.cpp:178	missing
Commands	cs_list.cpp	AddSC_definition	AddSC_list_commandscript	src/server/scripts/Commands/cs_list.cpp:727	missing
Commands	cs_lookup.cpp	AddSC_definition	AddSC_lookup_commandscript	src/server/scripts/Commands/cs_lookup.cpp:1547	missing
Commands	cs_message.cpp	AddSC_definition	AddSC_message_commandscript	src/server/scripts/Commands/cs_message.cpp:253	missing
Commands	cs_misc.cpp	AddSC_definition	AddSC_misc_commandscript	src/server/scripts/Commands/cs_misc.cpp:2683	missing
Commands	cs_mmaps.cpp	AddSC_definition	AddSC_mmaps_commandscript	src/server/scripts/Commands/cs_mmaps.cpp:304	missing
Commands	cs_modify.cpp	AddSC_definition	AddSC_modify_commandscript	src/server/scripts/Commands/cs_modify.cpp:1052	missing
Commands	cs_npc.cpp	AddSC_definition	AddSC_npc_commandscript	src/server/scripts/Commands/cs_npc.cpp:1359	missing
Commands	cs_pet.cpp	AddSC_definition	AddSC_pet_commandscript	src/server/scripts/Commands/cs_pet.cpp:205	missing
Commands	cs_quest.cpp	AddSC_definition	AddSC_quest_commandscript	src/server/scripts/Commands/cs_quest.cpp:299	missing
Commands	cs_rbac.cpp	AddSC_definition	AddSC_rbac_commandscript	src/server/scripts/Commands/cs_rbac.cpp:296	missing
Commands	cs_reload.cpp	AddSC_definition	AddSC_reload_commandscript	src/server/scripts/Commands/cs_reload.cpp:1164	missing
Commands	cs_reset.cpp	AddSC_definition	AddSC_reset_commandscript	src/server/scripts/Commands/cs_reset.cpp:313	missing
Commands	cs_scene.cpp	AddSC_definition	AddSC_scene_commandscript	src/server/scripts/Commands/cs_scene.cpp:116	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_account_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:19	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_achievement_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:20	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_ahbot_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:21	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_arena_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:22	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_ban_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:23	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_battlenet_account_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:24	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_bf_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:25	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_cast_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:26	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_character_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:27	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_cheat_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:28	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_debug_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:29	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_deserter_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:30	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_disable_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:31	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_event_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:32	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_gm_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:33	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_go_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:34	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_gobject_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:35	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_group_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:36	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_guild_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:37	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_honor_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:38	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_instance_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:39	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_learn_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:40	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_lfg_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:41	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_list_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:42	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_lookup_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:43	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_message_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:44	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_misc_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:45	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_mmaps_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:46	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_modify_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:47	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_npc_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:48	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_pet_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:49	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_quest_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:50	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_rbac_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:51	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_reload_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:52	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_reset_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:53	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_scene_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:54	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_send_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:55	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_server_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:56	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_tele_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:57	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_ticket_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:58	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_titles_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:59	missing
Commands	cs_script_loader.cpp	AddSC_definition	AddSC_wp_commandscript	src/server/scripts/Commands/cs_script_loader.cpp:60	missing
Commands	cs_send.cpp	AddSC_definition	AddSC_send_commandscript	src/server/scripts/Commands/cs_send.cpp:262	missing
Commands	cs_server.cpp	AddSC_definition	AddSC_server_commandscript	src/server/scripts/Commands/cs_server.cpp:526	missing
Commands	cs_tele.cpp	AddSC_definition	AddSC_tele_commandscript	src/server/scripts/Commands/cs_tele.cpp:386	missing
Commands	cs_ticket.cpp	AddSC_definition	AddSC_ticket_commandscript	src/server/scripts/Commands/cs_ticket.cpp:427	missing
Commands	cs_titles.cpp	AddSC_definition	AddSC_titles_commandscript	src/server/scripts/Commands/cs_titles.cpp:197	missing
Commands	cs_wp.cpp	AddSC_definition	AddSC_wp_commandscript	src/server/scripts/Commands/cs_wp.cpp:504	missing
EasternKingdoms	AlteracValley	AddSC_definition	AddSC_alterac_valley	src/server/scripts/EasternKingdoms/AlteracValley/alterac_valley.cpp:175	missing
EasternKingdoms	AlteracValley	AddSC_definition	AddSC_boss_balinda	src/server/scripts/EasternKingdoms/AlteracValley/boss_balinda.cpp:180	missing
EasternKingdoms	AlteracValley	AddSC_definition	AddSC_boss_drekthar	src/server/scripts/EasternKingdoms/AlteracValley/boss_drekthar.cpp:133	missing
EasternKingdoms	AlteracValley	AddSC_definition	AddSC_boss_galvangar	src/server/scripts/EasternKingdoms/AlteracValley/boss_galvangar.cpp:134	missing
EasternKingdoms	AlteracValley	AddSC_definition	AddSC_boss_vanndar	src/server/scripts/EasternKingdoms/AlteracValley/boss_vanndar.cpp:94	missing
EasternKingdoms	ArathiBasin	AddSC_definition	AddSC_arathi_basin	src/server/scripts/EasternKingdoms/ArathiBasin/arathi_basin.cpp:74	missing
EasternKingdoms	ArathiBasin	RegisterSpellScript	spell_bg_ab_blacksmith_working	src/server/scripts/EasternKingdoms/ArathiBasin/arathi_basin.cpp:80	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_blackrock_depths	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/blackrock_depths.cpp:635	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_ambassador_flamelash	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_ambassador_flamelash.cpp:87	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_coren_direbrew	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_coren_direbrew.cpp:569	missing
EasternKingdoms	BlackrockMountain	RegisterSpellScript	spell_direbrew_summon_mole_machine_target_picker	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_coren_direbrew.cpp:577	missing
EasternKingdoms	BlackrockMountain	RegisterSpellScript	spell_send_mug_target_picker	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_coren_direbrew.cpp:578	missing
EasternKingdoms	BlackrockMountain	RegisterSpellScript	spell_request_second_mug	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_coren_direbrew.cpp:579	missing
EasternKingdoms	BlackrockMountain	RegisterSpellScript	spell_send_mug_control_aura	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_coren_direbrew.cpp:580	missing
EasternKingdoms	BlackrockMountain	RegisterSpellScript	spell_barreled_control_aura	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_coren_direbrew.cpp:581	missing
EasternKingdoms	BlackrockMountain	RegisterSpellScript	spell_direbrew_disarm	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_coren_direbrew.cpp:582	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_draganthaurissan	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_emperor_dagran_thaurissan.cpp:116	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_general_angerforge	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_general_angerforge.cpp:128	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_high_interrogator_gerstahn	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_high_interrogator_gerstahn.cpp:97	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_magmus	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_magmus.cpp:163	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_moira_bronzebeard	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_moira_bronzebeard.cpp:100	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_tomb_of_seven	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/boss_tomb_of_seven.cpp:275	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_instance_blackrock_depths	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockDepths/instance_blackrock_depths.cpp:438	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_drakkisath	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_drakkisath.cpp:98	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_gizrul_the_slavener	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_gizrul_the_slavener.cpp:100	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_gyth	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_gyth.cpp:173	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_halycon	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_halycon.cpp:106	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_highlordomokk	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_highlord_omokk.cpp:86	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_lord_valthalak	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_lord_valthalak.cpp:132	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_mothersmolderweb	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_mother_smolderweb.cpp:91	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_overlordwyrmthalak	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_overlord_wyrmthalak.cpp:131	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_pyroguard_emberseer	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_pyroguard_emberseer.cpp:351	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_quatermasterzigris	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_quartermaster_zigris.cpp:86	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_rend_blackhand	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_rend_blackhand.cpp:448	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_shadowvosh	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_shadow_hunter_voshgajin.cpp:93	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_thebeast	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_the_beast.cpp:103	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_urok_doomhowl	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_urok_doomhowl.cpp:95	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_warmastervoone	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/boss_warmaster_voone.cpp:112	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_instance_blackrock_spire	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackrockSpire/instance_blackrock_spire.cpp:633	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_broodlord	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackwingLair/boss_broodlord_lashlayer.cpp:214	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_chromaggus	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackwingLair/boss_chromaggus.cpp:311	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_ebonroc	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackwingLair/boss_ebonroc.cpp:82	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_firemaw	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackwingLair/boss_firemaw.cpp:84	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_flamegor	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackwingLair/boss_flamegor.cpp:90	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_nefarian	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackwingLair/boss_nefarian.cpp:579	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_razorgore	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackwingLair/boss_razorgore.cpp:195	missing
EasternKingdoms	BlackrockMountain	RegisterSpellScript	spell_egg_event	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackwingLair/boss_razorgore.cpp:200	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_vaelastrasz	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackwingLair/boss_vaelastrasz.cpp:250	missing
EasternKingdoms	BlackrockMountain	RegisterSpellScript	spell_vael_burning_adrenaline	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackwingLair/boss_vaelastrasz.cpp:254	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_instance_blackwing_lair	src/server/scripts/EasternKingdoms/BlackrockMountain/BlackwingLair/instance_blackwing_lair.cpp:312	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_baron_geddon	src/server/scripts/EasternKingdoms/BlackrockMountain/MoltenCore/boss_baron_geddon.cpp:132	missing
EasternKingdoms	BlackrockMountain	RegisterSpellScript	spell_baron_geddon_inferno	src/server/scripts/EasternKingdoms/BlackrockMountain/MoltenCore/boss_baron_geddon.cpp:136	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_garr	src/server/scripts/EasternKingdoms/BlackrockMountain/MoltenCore/boss_garr.cpp:152	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_gehennas	src/server/scripts/EasternKingdoms/BlackrockMountain/MoltenCore/boss_gehennas.cpp:94	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_golemagg	src/server/scripts/EasternKingdoms/BlackrockMountain/MoltenCore/boss_golemagg.cpp:162	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_lucifron	src/server/scripts/EasternKingdoms/BlackrockMountain/MoltenCore/boss_lucifron.cpp:92	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_magmadar	src/server/scripts/EasternKingdoms/BlackrockMountain/MoltenCore/boss_magmadar.cpp:106	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_majordomo	src/server/scripts/EasternKingdoms/BlackrockMountain/MoltenCore/boss_majordomo_executus.cpp:200	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_ragnaros	src/server/scripts/EasternKingdoms/BlackrockMountain/MoltenCore/boss_ragnaros.cpp:321	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_shazzrah	src/server/scripts/EasternKingdoms/BlackrockMountain/MoltenCore/boss_shazzrah.cpp:144	missing
EasternKingdoms	BlackrockMountain	RegisterSpellScript	spell_shazzrah_gate_dummy	src/server/scripts/EasternKingdoms/BlackrockMountain/MoltenCore/boss_shazzrah.cpp:148	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_boss_sulfuron	src/server/scripts/EasternKingdoms/BlackrockMountain/MoltenCore/boss_sulfuron_harbinger.cpp:190	missing
EasternKingdoms	BlackrockMountain	AddSC_definition	AddSC_instance_molten_core	src/server/scripts/EasternKingdoms/BlackrockMountain/MoltenCore/instance_molten_core.cpp:209	missing
EasternKingdoms	Deadmines	AddSC_definition	AddSC_boss_mr_smite	src/server/scripts/EasternKingdoms/Deadmines/boss_mr_smite.cpp:222	missing
EasternKingdoms	Deadmines	AddSC_definition	AddSC_deadmines	src/server/scripts/EasternKingdoms/Deadmines/deadmines.cpp:19	missing
EasternKingdoms	Deadmines	AddSC_definition	AddSC_instance_deadmines	src/server/scripts/EasternKingdoms/Deadmines/instance_deadmines.cpp:234	missing
EasternKingdoms	Gnomeregan	AddSC_definition	AddSC_gnomeregan	src/server/scripts/EasternKingdoms/Gnomeregan/gnomeregan.cpp:542	missing
EasternKingdoms	Gnomeregan	AddSC_definition	AddSC_instance_gnomeregan	src/server/scripts/EasternKingdoms/Gnomeregan/instance_gnomeregan.cpp:116	missing
EasternKingdoms	Karazhan	AddSC_definition	AddSC_boss_curator	src/server/scripts/EasternKingdoms/Karazhan/boss_curator.cpp:185	missing
EasternKingdoms	Karazhan	AddSC_definition	AddSC_boss_maiden_of_virtue	src/server/scripts/EasternKingdoms/Karazhan/boss_maiden_of_virtue.cpp:127	missing
EasternKingdoms	Karazhan	AddSC_definition	AddSC_boss_attumen	src/server/scripts/EasternKingdoms/Karazhan/boss_midnight.cpp:383	missing
EasternKingdoms	Karazhan	AddSC_definition	AddSC_boss_moroes	src/server/scripts/EasternKingdoms/Karazhan/boss_moroes.cpp:807	missing
EasternKingdoms	Karazhan	AddSC_definition	AddSC_boss_netherspite	src/server/scripts/EasternKingdoms/Karazhan/boss_netherspite.cpp:351	missing
EasternKingdoms	Karazhan	AddSC_definition	AddSC_boss_nightbane	src/server/scripts/EasternKingdoms/Karazhan/boss_nightbane.cpp:449	missing
EasternKingdoms	Karazhan	AddSC_definition	AddSC_boss_malchezaar	src/server/scripts/EasternKingdoms/Karazhan/boss_prince_malchezaar.cpp:578	missing
EasternKingdoms	Karazhan	AddSC_definition	AddSC_boss_shade_of_aran	src/server/scripts/EasternKingdoms/Karazhan/boss_shade_of_aran.cpp:602	missing
EasternKingdoms	Karazhan	AddSC_definition	AddSC_boss_terestian_illhoof	src/server/scripts/EasternKingdoms/Karazhan/boss_terestian_illhoof.cpp:315	missing
EasternKingdoms	Karazhan	AddSC_definition	AddSC_bosses_opera	src/server/scripts/EasternKingdoms/Karazhan/bosses_opera.cpp:1529	missing
EasternKingdoms	Karazhan	AddSC_definition	AddSC_instance_karazhan	src/server/scripts/EasternKingdoms/Karazhan/instance_karazhan.cpp:352	missing
EasternKingdoms	Karazhan	AddSC_definition	AddSC_karazhan	src/server/scripts/EasternKingdoms/Karazhan/karazhan.cpp:624	missing
EasternKingdoms	MagistersTerrace	AddSC_definition	AddSC_boss_felblood_kaelthas	src/server/scripts/EasternKingdoms/MagistersTerrace/boss_felblood_kaelthas.cpp:504	missing
EasternKingdoms	MagistersTerrace	RegisterSpellScript	spell_felblood_kaelthas_flame_strike	src/server/scripts/EasternKingdoms/MagistersTerrace/boss_felblood_kaelthas.cpp:509	missing
EasternKingdoms	MagistersTerrace	AddSC_definition	AddSC_boss_priestess_delrissa	src/server/scripts/EasternKingdoms/MagistersTerrace/boss_priestess_delrissa.cpp:1309	missing
EasternKingdoms	MagistersTerrace	AddSC_definition	AddSC_boss_selin_fireheart	src/server/scripts/EasternKingdoms/MagistersTerrace/boss_selin_fireheart.cpp:280	missing
EasternKingdoms	MagistersTerrace	AddSC_definition	AddSC_boss_vexallus	src/server/scripts/EasternKingdoms/MagistersTerrace/boss_vexallus.cpp:215	missing
EasternKingdoms	MagistersTerrace	AddSC_definition	AddSC_instance_magisters_terrace	src/server/scripts/EasternKingdoms/MagistersTerrace/instance_magisters_terrace.cpp:232	missing
EasternKingdoms	MagistersTerrace	AddSC_definition	AddSC_magisters_terrace	src/server/scripts/EasternKingdoms/MagistersTerrace/magisters_terrace.cpp:113	missing
EasternKingdoms	ScarletEnclave	AddSC_definition	AddSC_the_scarlet_enclave_c1	src/server/scripts/EasternKingdoms/ScarletEnclave/chapter1.cpp:1309	missing
EasternKingdoms	ScarletEnclave	RegisterSpellScript	spell_death_knight_initiate_visual	src/server/scripts/EasternKingdoms/ScarletEnclave/chapter1.cpp:1315	missing
EasternKingdoms	ScarletEnclave	RegisterSpellScript	spell_stable_master_repo	src/server/scripts/EasternKingdoms/ScarletEnclave/chapter1.cpp:1320	missing
EasternKingdoms	ScarletEnclave	RegisterSpellScript	spell_deliver_stolen_horse	src/server/scripts/EasternKingdoms/ScarletEnclave/chapter1.cpp:1321	missing
EasternKingdoms	ScarletEnclave	RegisterSpellScript	spell_gift_of_the_harvester	src/server/scripts/EasternKingdoms/ScarletEnclave/chapter1.cpp:1325	missing
EasternKingdoms	ScarletEnclave	RegisterSpellScript	spell_chapter1_runeforging_credit	src/server/scripts/EasternKingdoms/ScarletEnclave/chapter1.cpp:1326	missing
EasternKingdoms	ScarletEnclave	AddSC_definition	AddSC_the_scarlet_enclave_c2	src/server/scripts/EasternKingdoms/ScarletEnclave/chapter2.cpp:625	missing
